TripID,DepartureLocation,Destination,DepartureTime,Status,DriverID,VehicleID
3485,Safed,Netanya,2024-04-03 00:00:00,false,277,176
3486,Haifa,Eilat,2024-04-03 00:30:00,true,369,428
3487,Beer Sheva,Haifa,2024-04-03 01:00:00,false,152,392
3488,Jerusalem,Haifa,2024-04-03 01:30:00,true,417,199
3489,Bat Yam,Tiberias,2024-04-03 02:00:00,false,92,190
3490,Ashkelon,Beer Sheva,2024-04-03 02:30:00,false,453,294
3491,Ashdod,Nazareth,2024-04-03 03:00:00,false,234,275
3492,Raanana,Herzliya,2024-04-03 03:30:00,true,201,388
3493,Nazareth,Netanya,2024-04-03 04:00:00,true,390,162
3494,Jerusalem,Ashdod,2024-04-03 04:30:00,true,9,302
3495,Ashkelon,Nazareth,2024-04-03 05:00:00,false,291,387
3496,Bat Yam,Jerusalem,2024-04-03 05:30:00,true,80,212
3497,Tiberias,Ashdod,2024-04-03 06:00:00,true,37,495
3498,Eilat,Safed,2024-04-03 06:30:00,true,253,473
3499,Beer Sheva,Holon,2024-04-03 07:00:00,false,315,390
3500,Ashkelon,Tiberias,2024-04-03 07:30:00,true,203,438
3501,Holon,Ashkelon,2024-04-03 08:00:00,true,460,489
3502,Bat Yam,Safed,2024-04-03 08:30:00,false,347,242
3503,Raanana,Safed,2024-04-03 09:00:00,true,173,107
3504,Jerusalem,Ashdod,2024-04-03 09:30:00,true,440,304
3505,Ashkelon,Eilat,2024-04-03 10:00:00,true,350,384
3506,Tiberias,Beer Sheva,2024-04-03 10:30:00,false,50,141
3507,Eilat,Bat Yam,2024-04-03 11:00:00,true,372,45
3508,Nazareth,Herzliya,2024-04-03 11:30:00,false,162,393
3509,Jerusalem,Herzliya,2024-04-03 12:00:00,true,462,61
3510,Haifa,Netanya,2024-04-03 12:30:00,false,262,508
3511,Nazareth,Haifa,2024-04-03 13:00:00,true,231,483
3512,Eilat,Jerusalem,2024-04-03 13:30:00,false,208,247
3513,Haifa,Raanana,2024-04-03 14:00:00,false,24,92
3514,Tel Aviv,Ashdod,2024-04-03 14:30:00,false,92,95
3515,Raanana,Nazareth,2024-04-03 15:00:00,true,250,277
3516,Herzliya,Eilat,2024-04-03 15:30:00,false,479,498
3517,Ashdod,Tiberias,2024-04-03 16:00:00,true,319,38
3518,Netanya,Tiberias,2024-04-03 16:30:00,false,415,61
3519,Raanana,Tiberias,2024-04-03 17:00:00,true,37,390
3520,Eilat,Ashkelon,2024-04-03 17:30:00,true,512,253
3521,Jerusalem,Ashkelon,2024-04-03 18:00:00,false,64,319
3522,Beer Sheva,Ashdod,2024-04-03 18:30:00,true,476,85
3523,Raanana,Tel Aviv,2024-04-03 19:00:00,true,251,502
3524,Tiberias,Haifa,2024-04-03 19:30:00,false,123,122
3525,Haifa,Ashdod,2024-04-03 20:00:00,false,363,284
3526,Tel Aviv,Haifa,2024-04-03 20:30:00,true,10,224
3527,Safed,Bat Yam,2024-04-03 21:00:00,false,204,440
3528,Herzliya,Tel Aviv,2024-04-03 21:30:00,false,496,458
3529,Eilat,Haifa,2024-04-03 22:00:00,true,255,107
3530,Safed,Tel Aviv,2024-04-03 22:30:00,true,4,347
3531,Herzliya,Beer Sheva,2024-04-03 23:00:00,true,6,433
3532,Ashdod,Nazareth,2024-04-03 23:30:00,true,511,377
3533,Beer Sheva,Netanya,2024-04-04 00:00:00,false,382,488
3534,Raanana,Haifa,2024-04-04 00:30:00,true,152,318
3535,Holon,Ashkelon,2024-04-04 01:00:00,true,407,172
3536,Bat Yam,Tiberias,2024-04-04 01:30:00,false,100,246
3537,Nazareth,Safed,2024-04-04 02:00:00,false,21,28
3538,Eilat,Holon,2024-04-04 02:30:00,true,499,375
3539,Safed,Raanana,2024-04-04 03:00:00,true,221,316
3540,Eilat,Bat Yam,2024-04-04 03:30:00,true,125,418
3541,Bat Yam,Tiberias,2024-04-04 04:00:00,false,506,297
3542,Safed,Ashdod,2024-04-04 04:30:00,true,159,432
3543,Herzliya,Holon,2024-04-04 05:00:00,true,112,81
3544,Raanana,Jerusalem,2024-04-04 05:30:00,false,124,301
3545,Ashkelon,Ashdod,2024-04-04 06:00:00,true,451,381
3546,Beer Sheva,Holon,2024-04-04 06:30:00,false,501,320
3547,Safed,Tel Aviv,2024-04-04 07:00:00,false,283,508
3548,Jerusalem,Holon,2024-04-04 07:30:00,false,408,102
3549,Ashkelon,Tiberias,2024-04-04 08:00:00,true,476,358
3550,Raanana,Holon,2024-04-04 08:30:00,false,119,368
3551,Jerusalem,Raanana,2024-04-04 09:00:00,true,474,322
3552,Jerusalem,Bat Yam,2024-04-04 09:30:00,true,163,189
3553,Raanana,Haifa,2024-04-04 10:00:00,true,322,245
3554,Haifa,Raanana,2024-04-04 10:30:00,false,55,293
3555,Holon,Ashdod,2024-04-04 11:00:00,false,458,486
3556,Netanya,Ashkelon,2024-04-04 11:30:00,false,217,454
3557,Ashdod,Raanana,2024-04-04 12:00:00,true,473,9
3558,Nazareth,Herzliya,2024-04-04 12:30:00,true,277,370
3559,Nazareth,Tel Aviv,2024-04-04 13:00:00,false,190,123
3560,Bat Yam,Holon,2024-04-04 13:30:00,false,272,482
3561,Holon,Jerusalem,2024-04-04 14:00:00,true,70,334
3562,Eilat,Nazareth,2024-04-04 14:30:00,true,235,478
3563,Holon,Raanana,2024-04-04 15:00:00,true,48,346
3564,Tel Aviv,Haifa,2024-04-04 15:30:00,false,486,8
3565,Holon,Beer Sheva,2024-04-04 16:00:00,false,152,416
3566,Jerusalem,Raanana,2024-04-04 16:30:00,false,290,158
3567,Ashkelon,Holon,2024-04-04 17:00:00,false,229,147
3568,Nazareth,Bat Yam,2024-04-04 17:30:00,true,245,322
3569,Beer Sheva,Ashdod,2024-04-04 18:00:00,false,58,199
3570,Haifa,Bat Yam,2024-04-04 18:30:00,true,443,438
3571,Tel Aviv,Herzliya,2024-04-04 19:00:00,false,255,122
3572,Bat Yam,Holon,2024-04-04 19:30:00,true,452,330
3573,Holon,Jerusalem,2024-04-04 20:00:00,false,57,86
3574,Nazareth,Holon,2024-04-04 20:30:00,true,341,427
3575,Ashkelon,Bat Yam,2024-04-04 21:00:00,false,168,147
3576,Herzliya,Ashkelon,2024-04-04 21:30:00,true,435,377
3577,Herzliya,Safed,2024-04-04 22:00:00,true,334,420
3578,Nazareth,Holon,2024-04-04 22:30:00,true,293,294
3579,Jerusalem,Eilat,2024-04-04 23:00:00,false,176,502
3580,Nazareth,Herzliya,2024-04-04 23:30:00,false,443,504
3581,Ashkelon,Eilat,2024-04-05 00:00:00,true,344,420
3582,Tel Aviv,Beer Sheva,2024-04-05 00:30:00,false,59,59
3583,Haifa,Tel Aviv,2024-04-05 01:00:00,false,1,340
3584,Jerusalem,Tiberias,2024-04-05 01:30:00,false,308,187
3585,Raanana,Tel Aviv,2024-04-05 02:00:00,true,99,411
3586,Safed,Bat Yam,2024-04-05 02:30:00,false,104,471
3587,Haifa,Safed,2024-04-05 03:00:00,false,199,231
3588,Ashdod,Holon,2024-04-05 03:30:00,true,496,368
3589,Jerusalem,Raanana,2024-04-05 04:00:00,false,518,119
3590,Herzliya,Raanana,2024-04-05 04:30:00,false,222,331
3591,Tel Aviv,Netanya,2024-04-05 05:00:00,false,398,351
3592,Haifa,Jerusalem,2024-04-05 05:30:00,false,43,257
3593,Tiberias,Beer Sheva,2024-04-05 06:00:00,false,135,371
3594,Holon,Netanya,2024-04-05 06:30:00,false,112,55
3595,Jerusalem,Beer Sheva,2024-04-05 07:00:00,true,163,133
3596,Nazareth,Herzliya,2024-04-05 07:30:00,false,494,465
3597,Herzliya,Tiberias,2024-04-05 08:00:00,false,260,503
3598,Nazareth,Raanana,2024-04-05 08:30:00,false,344,100
3599,Holon,Tel Aviv,2024-04-05 09:00:00,false,22,63
3600,Tiberias,Herzliya,2024-04-05 09:30:00,true,198,513
3601,Herzliya,Holon,2024-04-05 10:00:00,true,390,303
3602,Tel Aviv,Ashdod,2024-04-05 10:30:00,true,234,376
3603,Safed,Raanana,2024-04-05 11:00:00,false,371,282
3604,Holon,Jerusalem,2024-04-05 11:30:00,true,279,194
3605,Safed,Nazareth,2024-04-05 12:00:00,false,136,249
3606,Tel Aviv,Ashdod,2024-04-05 12:30:00,true,157,451
3607,Jerusalem,Netanya,2024-04-05 13:00:00,false,467,346
3608,Nazareth,Netanya,2024-04-05 13:30:00,true,17,28
3609,Haifa,Herzliya,2024-04-05 14:00:00,true,57,108
3610,Tel Aviv,Raanana,2024-04-05 14:30:00,true,18,296
3611,Bat Yam,Herzliya,2024-04-05 15:00:00,true,404,495
3612,Jerusalem,Haifa,2024-04-05 15:30:00,true,254,43
3613,Nazareth,Tel Aviv,2024-04-05 16:00:00,false,430,13
3614,Beer Sheva,Raanana,2024-04-05 16:30:00,false,483,179
3615,Haifa,Jerusalem,2024-04-05 17:00:00,false,33,341
3616,Safed,Bat Yam,2024-04-05 17:30:00,false,300,468
3617,Holon,Ashkelon,2024-04-05 18:00:00,false,284,273
3618,Bat Yam,Ashkelon,2024-04-05 18:30:00,true,33,147
3619,Netanya,Raanana,2024-04-05 19:00:00,false,493,104
3620,Ashkelon,Tiberias,2024-04-05 19:30:00,false,17,226
3621,Jerusalem,Bat Yam,2024-04-05 20:00:00,true,26,355
3622,Holon,Jerusalem,2024-04-05 20:30:00,false,429,409
3623,Herzliya,Netanya,2024-04-05 21:00:00,true,444,228
3624,Safed,Netanya,2024-04-05 21:30:00,true,218,155
3625,Bat Yam,Nazareth,2024-04-05 22:00:00,true,231,399
3626,Herzliya,Haifa,2024-04-05 22:30:00,true,287,1
3627,Safed,Jerusalem,2024-04-05 23:00:00,true,119,345
3628,Ashdod,Tel Aviv,2024-04-05 23:30:00,true,61,310
3629,Safed,Tel Aviv,2024-04-06 00:00:00,false,379,445
3630,Beer Sheva,Netanya,2024-04-06 00:30:00,true,24,236
3631,Eilat,Netanya,2024-04-06 01:00:00,false,64,299
3632,Netanya,Ashdod,2024-04-06 01:30:00,true,354,156
3633,Jerusalem,Raanana,2024-04-06 02:00:00,false,150,486
3634,Haifa,Netanya,2024-04-06 02:30:00,false,1,437
3635,Safed,Herzliya,2024-04-06 03:00:00,true,173,333
3636,Nazareth,Netanya,2024-04-06 03:30:00,false,61,60
3637,Tel Aviv,Bat Yam,2024-04-06 04:00:00,false,444,334
3638,Herzliya,Tel Aviv,2024-04-06 04:30:00,true,401,274
3639,Ashdod,Beer Sheva,2024-04-06 05:00:00,true,206,464
3640,Nazareth,Safed,2024-04-06 05:30:00,false,256,275
3641,Safed,Ashkelon,2024-04-06 06:00:00,false,389,329
3642,Tiberias,Holon,2024-04-06 06:30:00,true,294,190
3643,Safed,Tel Aviv,2024-04-06 07:00:00,false,511,112
3644,Netanya,Beer Sheva,2024-04-06 07:30:00,false,228,175
3645,Ashdod,Haifa,2024-04-06 08:00:00,false,486,466
3646,Nazareth,Herzliya,2024-04-06 08:30:00,false,346,127
3647,Ashdod,Haifa,2024-04-06 09:00:00,false,247,265
3648,Nazareth,Holon,2024-04-06 09:30:00,false,150,421
3649,Haifa,Tiberias,2024-04-06 10:00:00,true,480,142
3650,Ashdod,Holon,2024-04-06 10:30:00,false,419,74
3651,Herzliya,Ashkelon,2024-04-06 11:00:00,false,77,171
3652,Ashdod,Safed,2024-04-06 11:30:00,false,76,1
3653,Eilat,Ashdod,2024-04-06 12:00:00,false,18,223
3654,Netanya,Ashkelon,2024-04-06 12:30:00,false,495,195
3655,Ashkelon,Jerusalem,2024-04-06 13:00:00,true,12,386
3656,Holon,Haifa,2024-04-06 13:30:00,true,267,200
3657,Haifa,Ashkelon,2024-04-06 14:00:00,true,114,371
3658,Tiberias,Nazareth,2024-04-06 14:30:00,true,65,18
3659,Netanya,Haifa,2024-04-06 15:00:00,true,329,470
3660,Jerusalem,Tiberias,2024-04-06 15:30:00,false,270,423
3661,Herzliya,Bat Yam,2024-04-06 16:00:00,false,435,362
3662,Ashdod,Jerusalem,2024-04-06 16:30:00,false,498,173
3663,Holon,Raanana,2024-04-06 17:00:00,true,156,343
3664,Holon,Ashkelon,2024-04-06 17:30:00,false,259,181
3665,Netanya,Herzliya,2024-04-06 18:00:00,false,275,381
3666,Beer Sheva,Tel Aviv,2024-04-06 18:30:00,false,164,163
3667,Ashdod,Bat Yam,2024-04-06 19:00:00,true,54,469
3668,Safed,Ashkelon,2024-04-06 19:30:00,true,327,108
3669,Nazareth,Beer Sheva,2024-04-06 20:00:00,false,212,62
3670,Bat Yam,Raanana,2024-04-06 20:30:00,true,501,263
3671,Ashkelon,Herzliya,2024-04-06 21:00:00,true,42,319
3672,Herzliya,Ashkelon,2024-04-06 21:30:00,false,489,472
3673,Jerusalem,Bat Yam,2024-04-06 22:00:00,true,299,164
3674,Bat Yam,Tiberias,2024-04-06 22:30:00,true,252,505
3675,Haifa,Eilat,2024-04-06 23:00:00,false,319,389
3676,Haifa,Safed,2024-04-06 23:30:00,false,358,35
3677,Haifa,Tiberias,2024-04-07 00:00:00,true,155,11
3678,Tiberias,Bat Yam,2024-04-07 00:30:00,true,393,511
3679,Jerusalem,Nazareth,2024-04-07 01:00:00,false,366,29
3680,Ashkelon,Haifa,2024-04-07 01:30:00,true,15,143
3681,Raanana,Bat Yam,2024-04-07 02:00:00,true,268,49
3682,Haifa,Raanana,2024-04-07 02:30:00,true,362,29
3683,Bat Yam,Tiberias,2024-04-07 03:00:00,true,74,166
3684,Ashdod,Jerusalem,2024-04-07 03:30:00,true,42,41
3685,Eilat,Holon,2024-04-07 04:00:00,false,340,97
3686,Eilat,Raanana,2024-04-07 04:30:00,false,483,269
3687,Herzliya,Netanya,2024-04-07 05:00:00,false,379,236
3688,Holon,Herzliya,2024-04-07 05:30:00,true,48,86
3689,Nazareth,Holon,2024-04-07 06:00:00,false,48,198
3690,Tiberias,Ashkelon,2024-04-07 06:30:00,false,470,172
3691,Eilat,Netanya,2024-04-07 07:00:00,false,90,166
3692,Nazareth,Eilat,2024-04-07 07:30:00,true,60,429
3693,Beer Sheva,Netanya,2024-04-07 08:00:00,true,1,392
3694,Jerusalem,Ashkelon,2024-04-07 08:30:00,false,58,262
3695,Safed,Beer Sheva,2024-04-07 09:00:00,false,283,8
3696,Netanya,Ashdod,2024-04-07 09:30:00,false,517,468
3697,Raanana,Holon,2024-04-07 10:00:00,true,59,285
3698,Ashdod,Tiberias,2024-04-07 10:30:00,false,509,252
3699,Nazareth,Eilat,2024-04-07 11:00:00,false,324,270
3700,Bat Yam,Tel Aviv,2024-04-07 11:30:00,true,130,334
3701,Tiberias,Holon,2024-04-07 12:00:00,true,219,362
3702,Netanya,Safed,2024-04-07 12:30:00,true,401,372
3703,Eilat,Tiberias,2024-04-07 13:00:00,true,258,332
3704,Jerusalem,Nazareth,2024-04-07 13:30:00,false,318,95
3705,Tiberias,Nazareth,2024-04-07 14:00:00,false,459,469
3706,Netanya,Ashkelon,2024-04-07 14:30:00,false,443,397
3707,Beer Sheva,Ashkelon,2024-04-07 15:00:00,true,105,227
3708,Tiberias,Haifa,2024-04-07 15:30:00,true,451,256
3709,Holon,Haifa,2024-04-07 16:00:00,true,505,202
3710,Eilat,Herzliya,2024-04-07 16:30:00,false,149,3
3711,Netanya,Herzliya,2024-04-07 17:00:00,false,246,476
3712,Tiberias,Ashkelon,2024-04-07 17:30:00,false,291,194
3713,Eilat,Holon,2024-04-07 18:00:00,true,492,369
3714,Raanana,Bat Yam,2024-04-07 18:30:00,true,495,224
3715,Eilat,Tiberias,2024-04-07 19:00:00,false,287,293
3716,Raanana,Netanya,2024-04-07 19:30:00,true,159,353
3717,Safed,Jerusalem,2024-04-07 20:00:00,true,445,187
3718,Holon,Tel Aviv,2024-04-07 20:30:00,false,198,497
3719,Netanya,Jerusalem,2024-04-07 21:00:00,true,371,343
3720,Safed,Nazareth,2024-04-07 21:30:00,false,282,469
3721,Raanana,Beer Sheva,2024-04-07 22:00:00,false,479,381
3722,Safed,Bat Yam,2024-04-07 22:30:00,true,456,463
3723,Ashkelon,Tiberias,2024-04-07 23:00:00,false,427,184
3724,Haifa,Netanya,2024-04-07 23:30:00,true,95,518
3725,Safed,Tel Aviv,2024-04-08 00:00:00,true,1,132
3726,Herzliya,Bat Yam,2024-04-08 00:30:00,true,508,89
3727,Tiberias,Ashkelon,2024-04-08 01:00:00,false,385,517
3728,Holon,Safed,2024-04-08 01:30:00,true,461,90
3729,Netanya,Tel Aviv,2024-04-08 02:00:00,true,236,411
3730,Netanya,Safed,2024-04-08 02:30:00,true,160,255
3731,Netanya,Ashkelon,2024-04-08 03:00:00,true,114,94
3732,Nazareth,Ashdod,2024-04-08 03:30:00,true,14,474
3733,Raanana,Haifa,2024-04-08 04:00:00,false,353,76
3734,Raanana,Holon,2024-04-08 04:30:00,true,439,228
3735,Herzliya,Holon,2024-04-08 05:00:00,true,69,392
3736,Tel Aviv,Eilat,2024-04-08 05:30:00,true,416,389
3737,Netanya,Tel Aviv,2024-04-08 06:00:00,true,470,326
3738,Netanya,Raanana,2024-04-08 06:30:00,true,502,100
3739,Nazareth,Eilat,2024-04-08 07:00:00,false,461,64
3740,Bat Yam,Raanana,2024-04-08 07:30:00,true,132,395
3741,Haifa,Raanana,2024-04-08 08:00:00,true,447,371
3742,Eilat,Herzliya,2024-04-08 08:30:00,false,350,189
3743,Safed,Bat Yam,2024-04-08 09:00:00,false,437,249
3744,Ashkelon,Nazareth,2024-04-08 09:30:00,true,331,159
3745,Ashkelon,Haifa,2024-04-08 10:00:00,true,282,451
3746,Netanya,Tiberias,2024-04-08 10:30:00,true,355,115
3747,Holon,Ashdod,2024-04-08 11:00:00,false,470,432
3748,Haifa,Ashdod,2024-04-08 11:30:00,false,214,212
3749,Safed,Haifa,2024-04-08 12:00:00,false,29,149
3750,Tiberias,Bat Yam,2024-04-08 12:30:00,false,54,514
3751,Herzliya,Jerusalem,2024-04-08 13:00:00,false,98,492
3752,Tiberias,Bat Yam,2024-04-08 13:30:00,true,80,451
3753,Bat Yam,Safed,2024-04-08 14:00:00,false,74,38
3754,Nazareth,Eilat,2024-04-08 14:30:00,false,514,56
3755,Beer Sheva,Netanya,2024-04-08 15:00:00,true,242,448
3756,Holon,Eilat,2024-04-08 15:30:00,false,403,334
3757,Safed,Tel Aviv,2024-04-08 16:00:00,true,505,191
3758,Netanya,Safed,2024-04-08 16:30:00,true,247,2
3759,Holon,Safed,2024-04-08 17:00:00,true,97,152
3760,Safed,Ashdod,2024-04-08 17:30:00,false,211,69
3761,Holon,Beer Sheva,2024-04-08 18:00:00,true,268,301
3762,Netanya,Beer Sheva,2024-04-08 18:30:00,true,499,404
3763,Jerusalem,Holon,2024-04-08 19:00:00,true,396,101
3764,Beer Sheva,Haifa,2024-04-08 19:30:00,true,260,403
3765,Raanana,Tel Aviv,2024-04-08 20:00:00,true,166,413
3766,Safed,Bat Yam,2024-04-08 20:30:00,true,232,92
3767,Raanana,Tiberias,2024-04-08 21:00:00,false,10,361
3768,Bat Yam,Herzliya,2024-04-08 21:30:00,false,104,251
3769,Netanya,Raanana,2024-04-08 22:00:00,false,216,73
3770,Herzliya,Bat Yam,2024-04-08 22:30:00,true,145,406
3771,Nazareth,Tel Aviv,2024-04-08 23:00:00,true,441,202
3772,Bat Yam,Haifa,2024-04-08 23:30:00,true,20,78
3773,Nazareth,Tiberias,2024-04-09 00:00:00,true,181,279
3774,Ashdod,Haifa,2024-04-09 00:30:00,true,446,152
3775,Beer Sheva,Eilat,2024-04-09 01:00:00,true,475,500
3776,Tel Aviv,Bat Yam,2024-04-09 01:30:00,false,256,332
3777,Netanya,Ashdod,2024-04-09 02:00:00,true,375,118
3778,Netanya,Ashkelon,2024-04-09 02:30:00,false,2,452
3779,Raanana,Haifa,2024-04-09 03:00:00,false,474,63
3780,Ashkelon,Jerusalem,2024-04-09 03:30:00,true,70,398
3781,Beer Sheva,Bat Yam,2024-04-09 04:00:00,true,427,504
3782,Tiberias,Ashdod,2024-04-09 04:30:00,true,91,371
3783,Safed,Raanana,2024-04-09 05:00:00,true,162,71
3784,Raanana,Ashkelon,2024-04-09 05:30:00,false,432,404
3785,Bat Yam,Netanya,2024-04-09 06:00:00,false,422,409
3786,Bat Yam,Haifa,2024-04-09 06:30:00,false,481,335
3787,Nazareth,Beer Sheva,2024-04-09 07:00:00,true,405,181
3788,Ashkelon,Ashdod,2024-04-09 07:30:00,false,151,3
3789,Tel Aviv,Eilat,2024-04-09 08:00:00,false,149,403
3790,Tiberias,Tel Aviv,2024-04-09 08:30:00,false,112,212
3791,Tel Aviv,Safed,2024-04-09 09:00:00,false,215,45
3792,Raanana,Ashdod,2024-04-09 09:30:00,true,182,348
3793,Beer Sheva,Raanana,2024-04-09 10:00:00,true,2,29
3794,Beer Sheva,Herzliya,2024-04-09 10:30:00,false,487,267
3795,Bat Yam,Jerusalem,2024-04-09 11:00:00,true,172,370
3796,Holon,Eilat,2024-04-09 11:30:00,false,363,501
3797,Herzliya,Safed,2024-04-09 12:00:00,false,205,114
3798,Netanya,Eilat,2024-04-09 12:30:00,false,143,152
3799,Raanana,Haifa,2024-04-09 13:00:00,true,260,208
3800,Safed,Netanya,2024-04-09 13:30:00,true,284,390
3801,Holon,Ashkelon,2024-04-09 14:00:00,true,275,64
3802,Bat Yam,Ashkelon,2024-04-09 14:30:00,true,21,296
3803,Tel Aviv,Ashkelon,2024-04-09 15:00:00,false,498,328
3804,Ashkelon,Bat Yam,2024-04-09 15:30:00,false,105,241
3805,Jerusalem,Herzliya,2024-04-09 16:00:00,true,283,392
3806,Raanana,Ashkelon,2024-04-09 16:30:00,false,66,231
3807,Beer Sheva,Tel Aviv,2024-04-09 17:00:00,true,74,468
3808,Ashdod,Ashkelon,2024-04-09 17:30:00,true,214,67
3809,Ashdod,Beer Sheva,2024-04-09 18:00:00,false,313,177
3810,Haifa,Ashkelon,2024-04-09 18:30:00,false,233,330
3811,Holon,Tiberias,2024-04-09 19:00:00,false,188,1
3812,Raanana,Tel Aviv,2024-04-09 19:30:00,false,367,512
3813,Haifa,Nazareth,2024-04-09 20:00:00,false,335,251
3814,Jerusalem,Herzliya,2024-04-09 20:30:00,false,468,280
3815,Safed,Haifa,2024-04-09 21:00:00,false,316,302
3816,Herzliya,Beer Sheva,2024-04-09 21:30:00,true,142,331
3817,Haifa,Nazareth,2024-04-09 22:00:00,true,323,381
3818,Raanana,Holon,2024-04-09 22:30:00,false,395,119
3819,Holon,Safed,2024-04-09 23:00:00,true,500,30
3820,Beer Sheva,Bat Yam,2024-04-09 23:30:00,true,455,6
3821,Tiberias,Holon,2024-04-10 00:00:00,true,211,323
3822,Safed,Haifa,2024-04-10 00:30:00,true,418,93
3823,Ashdod,Jerusalem,2024-04-10 01:00:00,false,280,310
3824,Eilat,Ashkelon,2024-04-10 01:30:00,false,41,476
3825,Holon,Netanya,2024-04-10 02:00:00,false,335,425
3826,Beer Sheva,Tel Aviv,2024-04-10 02:30:00,false,253,61
3827,Haifa,Eilat,2024-04-10 03:00:00,false,43,232
3828,Ashdod,Ashkelon,2024-04-10 03:30:00,true,460,277
3829,Raanana,Holon,2024-04-10 04:00:00,false,46,10
3830,Herzliya,Holon,2024-04-10 04:30:00,false,269,357
3831,Herzliya,Nazareth,2024-04-10 05:00:00,true,70,489
3832,Ashkelon,Nazareth,2024-04-10 05:30:00,false,364,455
3833,Haifa,Holon,2024-04-10 06:00:00,false,279,324
3834,Beer Sheva,Netanya,2024-04-10 06:30:00,false,291,453
3835,Tiberias,Jerusalem,2024-04-10 07:00:00,true,375,98
3836,Ashdod,Holon,2024-04-10 07:30:00,false,440,108
3837,Herzliya,Jerusalem,2024-04-10 08:00:00,true,119,509
3838,Herzliya,Nazareth,2024-04-10 08:30:00,false,471,252
3839,Beer Sheva,Netanya,2024-04-10 09:00:00,false,165,149
3840,Jerusalem,Holon,2024-04-10 09:30:00,true,107,231
3841,Nazareth,Ashdod,2024-04-10 10:00:00,false,413,121
3842,Safed,Netanya,2024-04-10 10:30:00,false,81,278
3843,Tiberias,Holon,2024-04-10 11:00:00,true,404,463
3844,Safed,Beer Sheva,2024-04-10 11:30:00,true,12,287
3845,Tiberias,Eilat,2024-04-10 12:00:00,true,156,12
3846,Ashkelon,Holon,2024-04-10 12:30:00,true,297,455
3847,Haifa,Raanana,2024-04-10 13:00:00,false,154,15
3848,Beer Sheva,Bat Yam,2024-04-10 13:30:00,false,276,100
3849,Jerusalem,Eilat,2024-04-10 14:00:00,true,518,512
3850,Raanana,Beer Sheva,2024-04-10 14:30:00,false,21,90
3851,Safed,Raanana,2024-04-10 15:00:00,true,332,418
3852,Holon,Ashkelon,2024-04-10 15:30:00,true,102,378
3853,Bat Yam,Tiberias,2024-04-10 16:00:00,false,93,28
3854,Beer Sheva,Ashkelon,2024-04-10 16:30:00,false,183,210
3855,Jerusalem,Ashkelon,2024-04-10 17:00:00,false,316,130
3856,Netanya,Haifa,2024-04-10 17:30:00,true,161,469
3857,Safed,Tiberias,2024-04-10 18:00:00,false,164,278
3858,Eilat,Bat Yam,2024-04-10 18:30:00,false,517,188
3859,Netanya,Jerusalem,2024-04-10 19:00:00,true,158,250
3860,Holon,Tel Aviv,2024-04-10 19:30:00,false,470,418
3861,Netanya,Nazareth,2024-04-10 20:00:00,false,374,226
3862,Nazareth,Herzliya,2024-04-10 20:30:00,true,381,73
3863,Tiberias,Ashkelon,2024-04-10 21:00:00,true,259,5
3864,Herzliya,Eilat,2024-04-10 21:30:00,true,502,357
3865,Holon,Eilat,2024-04-10 22:00:00,false,59,20
3866,Jerusalem,Haifa,2024-04-10 22:30:00,false,228,171
3867,Tel Aviv,Eilat,2024-04-10 23:00:00,false,220,75
3868,Herzliya,Tel Aviv,2024-04-10 23:30:00,false,473,298
3869,Beer Sheva,Eilat,2024-04-11 00:00:00,false,244,32
3870,Haifa,Raanana,2024-04-11 00:30:00,false,317,183
3871,Herzliya,Netanya,2024-04-11 01:00:00,false,159,246
3872,Netanya,Eilat,2024-04-11 01:30:00,false,265,12
3873,Bat Yam,Herzliya,2024-04-11 02:00:00,false,227,213
3874,Jerusalem,Herzliya,2024-04-11 02:30:00,true,260,92
3875,Tiberias,Haifa,2024-04-11 03:00:00,false,246,147
3876,Tel Aviv,Ashkelon,2024-04-11 03:30:00,true,207,507
3877,Ashdod,Bat Yam,2024-04-11 04:00:00,false,516,420
3878,Eilat,Holon,2024-04-11 04:30:00,false,150,401
3879,Holon,Haifa,2024-04-11 05:00:00,false,125,193
3880,Tel Aviv,Beer Sheva,2024-04-11 05:30:00,false,451,474
3881,Raanana,Ashkelon,2024-04-11 06:00:00,false,251,370
3882,Nazareth,Tiberias,2024-04-11 06:30:00,false,414,90
3883,Holon,Ashdod,2024-04-11 07:00:00,true,180,70
3884,Haifa,Tel Aviv,2024-04-11 07:30:00,false,518,136
3885,Haifa,Ashkelon,2024-04-11 08:00:00,true,119,107
3886,Netanya,Jerusalem,2024-04-11 08:30:00,true,433,337
3887,Haifa,Tel Aviv,2024-04-11 09:00:00,true,101,484
3888,Haifa,Ashdod,2024-04-11 09:30:00,true,93,438
3889,Ashdod,Ashkelon,2024-04-11 10:00:00,false,488,392
3890,Herzliya,Eilat,2024-04-11 10:30:00,true,16,253
3891,Jerusalem,Ashkelon,2024-04-11 11:00:00,false,338,44
3892,Holon,Bat Yam,2024-04-11 11:30:00,true,206,415
3893,Tiberias,Herzliya,2024-04-11 12:00:00,true,350,443
3894,Jerusalem,Bat Yam,2024-04-11 12:30:00,true,380,487
3895,Nazareth,Herzliya,2024-04-11 13:00:00,false,42,276
3896,Jerusalem,Bat Yam,2024-04-11 13:30:00,false,515,449
3897,Raanana,Ashkelon,2024-04-11 14:00:00,false,362,63
